type;niveau;categorie;allemand;francais;anglais;exemple_de;exemple_fr;exemple_en
nom;B1;Berufe;die Schauspielerin;actrice;actress;Die Schauspielerin wurde für ihre Rolle ausgezeichnet.;L'actrice a été récompensée pour son rôle.;The actress was awarded for her role.
nom;B1;Berufe;die Köchin;cuisinière;cook (female);Die Köchin hat ein neues Rezept ausprobiert.;La cuisinière a essayé une nouvelle recette.;The cook tried out a new recipe.
nom;B1;Berufe;der Fitnesstrainer;entraîneur sportif;fitness trainer;Der Fitnesstrainer erstellt ihr einen neuen Trainingsplan.;L'entraîneur sportif lui prépare un nouveau programme d'entraînement.;The fitness trainer creates a new training plan for her.
nom;B1;Berufe;die Fitnesstrainerin;entraîneuse sportive;fitness trainer (female);Die Fitnesstrainerin motiviert die Gruppe jeden Morgen.;L'entraîneuse motive le groupe chaque matin.;The fitness trainer motivates the group every morning.
nom;B1;Berufe;der Reporter;journaliste, reporter;reporter;Ein Reporter interviewt den Sieger nach dem Spiel.;Un journaliste interviewe le vainqueur après le match.;A reporter interviews the winner after the game.
nom;B1;Berufe;die Reporterin;journaliste (femme);reporter (female);Die Reporterin berichtet live vom Stadion.;La journaliste fait un reportage en direct du stade.;The reporter is reporting live from the stadium.
nom;B1;Berufe;die Berufswahl;choix professionnel;career choice;Die Berufswahl fällt vielen Jugendlichen schwer.;Le choix professionnel est difficile pour beaucoup de jeunes.;Choosing a career is difficult for many young people.
nom;B1;Berufe;die Gastronomie;restauration (secteur);catering, hospitality industry;Er arbeitet seit zehn Jahren in der Gastronomie.;Il travaille dans la restauration depuis dix ans.;He has worked in the hospitality industry for ten years.
nom;B1;Berufe;die Betreuerin;encadrante, animatrice;supervisor, caregiver (female);Die Betreuerin kümmert sich um zehn Jugendliche.;L'animatrice s'occupe de dix adolescents.;The supervisor looks after ten teenagers.
nom;B1;Berufe;die Übersetzerin;traductrice;translator (female);Die Übersetzerin beherrscht vier Sprachen.;La traductrice maîtrise quatre langues.;The translator is fluent in four languages.
nom;B1;Berufe;die Polizistin;policière;police officer (female);Die Polizistin nimmt den Unfall auf.;La policière constate l'accident.;The police officer records the accident.
nom;B1;Berufe;der Fachmann;spécialiste, expert;expert, specialist;Für diese Reparatur brauchen wir einen Fachmann.;Pour cette réparation, nous avons besoin d'un spécialiste.;We need an expert for this repair.
nom;B1;Berufe;die Fachfrau;spécialiste (femme);expert, specialist (female);Sie ist eine anerkannte Fachfrau auf ihrem Gebiet.;Elle est une spécialiste reconnue dans son domaine.;She is a recognized expert in her field.
nom;B1;Berufe;der Stadtführer;guide touristique (personne ou livre);city guide (person or book);Der Stadtführer zeigt uns die wichtigsten Sehenswürdigkeiten.;Le guide touristique nous montre les principaux sites.;The city guide shows us the main sights.
nom;B1;Berufe;die Stadtführerin;guide touristique (femme);city guide (female);Die Stadtführerin erzählt viele interessante Geschichten.;La guide touristique raconte beaucoup d'histoires intéressantes.;The city guide tells many interesting stories.
nom;B1;Berufe;der Arbeiter;ouvrier;worker;In der Fabrik arbeiten dreihundert Arbeiter.;Trois cents ouvriers travaillent à l'usine.;Three hundred workers work at the factory.
nom;B1;Berufe;der Briefträger;facteur;postman;Der Briefträger kommt jeden Morgen um zehn.;Le facteur passe chaque matin à dix heures.;The postman comes every morning at ten.
nom;B1;Berufe;die Hausfrau;femme au foyer;housewife;Nach der Geburt war sie zwei Jahre Hausfrau.;Après la naissance, elle a été femme au foyer pendant deux ans.;After the birth she was a housewife for two years.
nom;B1;Berufe;der Journalist;journaliste;journalist;Der Journalist stellt viele Fragen.;Le journaliste pose beaucoup de questions.;The journalist asks a lot of questions.
nom;B1;Berufe;der Pfleger;soignant, aide-soignant;carer;Der Pfleger kommt jeden Morgen.;L'aide-soignant vient chaque matin.;The carer comes every morning.
nom;B1;Berufe;der Sozialarbeiter;travailleur social;social worker;Der Sozialarbeiter hilft der Familie bei den Anträgen.;Le travailleur social aide la famille pour les démarches.;The social worker helps the family with the applications.
nom;B1;Berufe;der Spezialist;spécialiste;specialist;Dafür brauchen Sie einen Spezialisten.;Pour cela, il vous faut un spécialiste.;For that you need a specialist.
nom;B1;Berufe;der Kursleiter;animateur de cours, formateur;course leader;Fragen Sie bitte den Kursleiter.;Adressez-vous au formateur, s'il vous plaît.;Please ask the course leader.
nom;B1;Berufe;der Coiffeur;coiffeur;hairdresser;Ich gehe morgen zum Coiffeur.;Je vais chez le coiffeur demain.;I'm going to the hairdresser tomorrow.
nom;B1;Berufe;der Hausmeister;concierge, gardien;caretaker;Der Hausmeister hat den Schlüssel.;Le concierge a la clé.;The caretaker has the key.
nom;B1;Berufe;der Metzger;boucher;butcher;Beim Metzger kaufe ich das Fleisch.;J'achète la viande chez le boucher.;I buy the meat at the butcher's.
nom;B1;Berufe;der Ober;serveur;waiter;Herr Ober, die Rechnung bitte!;Monsieur, l'addition s'il vous plaît !;Waiter, the bill please!
nom;B1;Berufe;der Schriftsteller;écrivain;writer;Der Schriftsteller liest heute Abend vor.;L'écrivain fait une lecture ce soir.;The writer is giving a reading tonight.
nom;B1;Berufe;der Vertreter;représentant;representative;Der Vertreter der Firma kommt um zehn.;Le représentant de l'entreprise vient à dix heures.;The company representative is coming at ten.
nom;B1;Berufe;die Geschäftsleute;gens d'affaires;business people;Im Hotel wohnen viele Geschäftsleute.;Beaucoup de gens d'affaires logent à l'hôtel.;Many business people stay at the hotel.
nom;B1;Berufe;der Makler;agent immobilier;estate agent;Der Makler zeigt uns die Wohnung.;L'agent immobilier nous fait visiter l'appartement.;The estate agent is showing us the flat.
nom;B1;Berufe;die Tagesmutter;assistante maternelle;childminder;Die Tagesmutter betreut vier Kinder.;L'assistante maternelle garde quatre enfants.;The childminder looks after four children.
nom;B1;Berufe;der Fleischhauer;boucher;butcher;Beim Fleischhauer gibt es frische Wurst.;Chez le boucher, il y a de la saucisse fraîche.;There's fresh sausage at the butcher's.
nom;B1;Berufe;der Pensionist;retraité;pensioner;Pensionisten zahlen weniger.;Les retraités paient moins.;Pensioners pay less.
nom;B1;Berufe;der Pöstler;facteur;postman;Der Pöstler kommt gegen elf.;Le facteur passe vers onze heures.;The postman comes around eleven.
nom;B1;Berufe;der Serviceangestellte;employé de service;service employee;Der Serviceangestellte bringt die Karte.;L'employé de service apporte la carte.;The service employee brings the menu.
nom;B1;Berufe;der Steward;steward;steward;Der Steward zeigt uns die Plätze.;Le steward nous montre nos places.;The steward shows us our seats.
nom;B2;Berufe;der Steuerberater;conseiller fiscal;tax advisor;Der Steuerberater hilft uns bei der Steuererklärung.;Le conseiller fiscal nous aide pour la déclaration d'impôts.;The tax advisor helps us with our tax return.
nom;B2;Berufe;die Geschäftsführerin;directrice générale;managing director (female);Die Geschäftsführerin trifft alle wichtigen Entscheidungen.;La directrice générale prend toutes les décisions importantes.;The managing director makes all the important decisions.
nom;B2;Berufe;der Handwerker;artisan;craftsman, tradesperson;Ein guter Handwerker ist heute schwer zu finden.;Un bon artisan est difficile à trouver aujourd'hui.;A good tradesperson is hard to find these days.
nom;B2;Berufe;die Wissenschaftlerin;scientifique;scientist (female);Die Wissenschaftlerin veröffentlicht ihre Studie nächste Woche.;La scientifique publie son étude la semaine prochaine.;The scientist is publishing her study next week.
nom;B2;Berufe;der Unternehmer;entrepreneur;entrepreneur;Der Unternehmer gründete seine Firma vor zehn Jahren.;L'entrepreneur a fondé son entreprise il y a dix ans.;The entrepreneur founded his company ten years ago.
nom;B2;Berufe;die Berufserfahrung;expérience professionnelle;professional experience;Ihre Berufserfahrung überzeugte die Personalabteilung sofort.;Son expérience professionnelle a immédiatement convaincu les ressources humaines.;Her professional experience immediately convinced HR.
nom;B2;Berufe;der Quereinsteiger;reconverti professionnel;career changer;Als Quereinsteiger musste er sich vieles neu aneignen.;En tant que reconverti professionnel, il a dû tout réapprendre.;As a career changer, he had to relearn a lot.
nom;B2;Berufe;der Fachkräftemangel;pénurie de main-d'œuvre;skilled labor shortage;Der Fachkräftemangel betrifft viele Branchen.;La pénurie de main-d'œuvre qualifiée touche de nombreux secteurs.;The skilled labor shortage affects many industries.
nom;B2;Berufe;der Ausbilder;formateur, maître d'apprentissage;trainer, instructor;Der Ausbilder betreut vier Lehrlinge.;Le formateur encadre quatre apprentis.;The trainer supervises four apprentices.
nom;B2;Berufe;die Auszubildende;apprenti(e);apprentice, trainee;Die Auszubildende ist im zweiten Lehrjahr.;L'apprentie est en deuxième année.;The apprentice is in her second year.
nom;B2;Berufe;der Lehrling;apprenti;apprentice;Der Betrieb sucht zwei Lehrlinge.;L'entreprise cherche deux apprentis.;The company is looking for two apprentices.
nom;B2;Berufe;der Freiberufler;profession libérale;freelancer;Als Freiberufler zahlt er selbst in die Kasse ein.;Comme profession libérale, il cotise lui-même.;As a freelancer he pays his own contributions.
nom;B2;Berufe;die Selbstständige;travailleur indépendant;self-employed person;Selbstständige haben kein festes Einkommen.;Les indépendants n'ont pas de revenu fixe.;The self-employed have no fixed income.
nom;B2;Berufe;die Angestellte;employé(e);employee;Die Angestellten stimmten dem Vorschlag zu.;Les employés ont approuvé la proposition.;The employees agreed to the proposal.
nom;B2;Berufe;der Beamte;fonctionnaire;civil servant;Als Beamter ist er unkündbar.;Comme fonctionnaire, il est inamovible.;As a civil servant he cannot be dismissed.
nom;B2;Berufe;der Schichtarbeiter;travailleur posté;shift worker;Schichtarbeiter schlafen oft schlecht.;Les travailleurs postés dorment souvent mal.;Shift workers often sleep badly.
nom;B2;Berufe;die Aushilfe;renfort, extra;temporary help;Im Dezember stellen wir zwei Aushilfen ein.;En décembre, nous embauchons deux extras.;In December we hire two temporary staff.
nom;B2;Berufe;die Vorgesetzte;supérieur hiérarchique;superior, line manager;Sprich zuerst mit deiner Vorgesetzten.;Parle d'abord à ta supérieure.;Speak to your line manager first.
nom;B2;Berufe;das Kollegium;équipe, corps enseignant;staff, faculty;Das Kollegium trifft sich jeden Montag.;L'équipe se réunit tous les lundis.;The staff meet every Monday.
nom;B2;Berufe;das Bewerbungsgespräch;entretien d'embauche;job interview;Das Bewerbungsgespräch dauerte vierzig Minuten.;L'entretien d'embauche a duré quarante minutes.;The job interview lasted forty minutes.
nom;A1;Essen und Trinken;das Brot;pain;bread;Ich esse jeden Morgen Brot.;Je mange du pain chaque matin.;I eat bread every morning.
nom;A1;Essen und Trinken;der Käse;fromage;cheese;Der Käse schmeckt sehr gut.;Le fromage a très bon goût.;The cheese tastes very good.
nom;A1;Essen und Trinken;die Milch;lait;milk;Ich trinke gern Milch.;J'aime boire du lait.;I like to drink milk.
nom;A1;Essen und Trinken;das Wasser;eau;water;Bitte gib mir ein Glas Wasser.;Donne-moi un verre d'eau, s'il te plaît.;Please give me a glass of water.
nom;A1;Essen und Trinken;der Kaffee;café;coffee;Der Kaffee ist noch heiß.;Le café est encore chaud.;The coffee is still hot.
nom;A1;Essen und Trinken;der Tee;thé;tea;Ich trinke abends gern Tee.;J'aime boire du thé le soir.;I like to drink tea in the evening.
nom;A1;Essen und Trinken;der Saft;jus;juice;Der Saft ist frisch gepresst.;Le jus est fraîchement pressé.;The juice is freshly squeezed.
nom;A1;Essen und Trinken;die Butter;beurre;butter;Ich brauche Butter für den Kuchen.;J'ai besoin de beurre pour le gâteau.;I need butter for the cake.
nom;A1;Essen und Trinken;das Ei;œuf;egg;Ich esse zum Frühstück ein Ei.;Je mange un œuf au petit-déjeuner.;I eat an egg for breakfast.
nom;A1;Essen und Trinken;der Zucker;sucre;sugar;Der Kaffee braucht noch Zucker.;Le café a besoin de plus de sucre.;The coffee needs more sugar.
nom;A1;Essen und Trinken;das Salz;sel;salt;Das Essen braucht etwas Salz.;Le plat a besoin d'un peu de sel.;The food needs a bit of salt.
nom;A1;Essen und Trinken;das Fleisch;viande;meat;Er isst kein Fleisch.;Il ne mange pas de viande.;He doesn't eat meat.
nom;A1;Essen und Trinken;der Reis;riz;rice;Wir essen heute Reis mit Gemüse.;Aujourd'hui, nous mangeons du riz avec des légumes.;Today we're eating rice with vegetables.
nom;A1;Essen und Trinken;die Nudeln;pâtes;pasta;Die Kinder lieben Nudeln.;Les enfants adorent les pâtes.;The kids love pasta.
nom;A1;Essen und Trinken;die Suppe;soupe;soup;Die Suppe ist noch zu heiß.;La soupe est encore trop chaude.;The soup is still too hot.
nom;A1;Essen und Trinken;der Kuchen;gâteau;cake;Sie backt einen Kuchen für die Party.;Elle prépare un gâteau pour la fête.;She's baking a cake for the party.
nom;A1;Essen und Trinken;das Bier;bière;beer;Er trinkt am Abend ein Bier.;Il boit une bière le soir.;He drinks a beer in the evening.
nom;A1;Essen und Trinken;der Wein;vin;wine;Der Wein kommt aus Italien.;Le vin vient d'Italie.;The wine is from Italy.
nom;A1;Essen und Trinken;das Frühstück;petit-déjeuner;breakfast;Das Frühstück steht auf dem Tisch.;Le petit-déjeuner est sur la table.;Breakfast is on the table.
nom;A1;Essen und Trinken;das Mittagessen;déjeuner;lunch;Das Mittagessen ist um zwölf Uhr.;Le déjeuner est à midi.;Lunch is at noon.
nom;A1;Essen und Trinken;das Abendessen;dîner;dinner;Wir essen das Abendessen zusammen.;Nous prenons le dîner ensemble.;We eat dinner together.
nom;A1;Essen und Trinken;das Bonbon;le bonbon;sweet, candy;Möchtest du ein Bonbon?;Veux-tu un bonbon ?;Would you like a sweet?
nom;A1;Essen und Trinken;das Essen;le repas, la nourriture;food, meal;Das Essen ist fertig!;Le repas est prêt !;The food is ready!
nom;A1;Essen und Trinken;der Keks;le biscuit;biscuit, cookie;Nimm dir noch einen Keks.;Prends encore un biscuit.;Have another biscuit.
nom;A2;Essen und Trinken;der Kaffee;café;coffee;Der Kaffee kommt aus Brasilien.;Le café vient du Brésil.;The coffee comes from Brazil.
nom;A2;Essen und Trinken;der Tee;thé;tea;Der Tee wird mit heißem Wasser aufgegossen.;Le thé est infusé avec de l'eau chaude.;The tea is brewed with hot water.
nom;A2;Essen und Trinken;die Suppe;soupe;soup;Die Suppe schmeckt nach Gemüse.;La soupe a un goût de légumes.;The soup tastes like vegetables.
nom;A2;Essen und Trinken;der Kuchen;gâteau;cake;Der Kuchen ist noch warm.;Le gâteau est encore chaud.;The cake is still warm.
nom;A2;Essen und Trinken;die Marmelade;confiture;jam;Die Marmelade schmeckt nach Erdbeeren.;La confiture a un goût de fraises.;The jam tastes like strawberries.
